"Doyle_ A_SCANDAL_IN_BOHEMIA" "Doyle_hound_of_the_baskervilles" "Doyle_sign_of_the_four" "Doyle_study_in_scarlett" "Doyle_THE_VALLEY_OF_FEAR" "gaiman_study_in_emerald" "lovecraft__Beyond_the_Wall_of_Sleep" "lovecraft_At_the_Mountains_of_Madness" "lovecraft_Azathoth" "lovecraft_Celephais" "lovecraft_History_of_the_Necronomicon" "lovecraft_The_dunwich_terror"
"backwood" 0 0 0 0 0 0 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125
"barnard" 0 0 0 0 0 0 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125
"basically" 0 0 0 0 0 0 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125
"beheld" 0 0 0 0 0 0 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125
"blank" 0 0.00332717805393356 0.00455062571103527 0.00452775513900208 0 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"bold" 0 0.00166358902696678 0.00227531285551763 0.00679163270850312 0.0118543607112616 0 0 0 0 0 0 0
"careful" 0 0.00332717805393356 0.00910125142207053 0.00905551027800417 0.00169348010160881 0.0124984376952881 0 0 0 0 0 0
"central" 0 0.00998153416180067 0.0068259385665529 0.00226387756950104 0.00338696020321761 0 0 0 0 0 0 0
"chairman" 0 0.00166358902696678 0 0 0.0186282811176969 0 0 0 0 0 0 0
"communicate" 0.0114403386340236 0.00831794513483389 0.00910125142207053 0.00452775513900208 0 0 0 0 0 0 0 0
"communication" 0 0.00166358902696678 0.0068259385665529 0 0.00338696020321761 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"correct" 0 0.00499076708090033 0.0068259385665529 0.00679163270850312 0.00169348010160881 0.0249968753905762 0 0 0 0 0 0
"count" 0.0343210159020707 0.00166358902696678 0.00455062571103527 0 0.00846740050804403 0.0124984376952881 0 0 0 0 0 0
"crawl" 0 0.00665435610786711 0 0.00226387756950104 0.00169348010160881 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"define" 0 0.00332717805393356 0.0068259385665529 0.00226387756950104 0 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"degeneracy" 0 0 0 0 0 0 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125
"device" 0 0.00332717805393356 0.00227531285551763 0.00226387756950104 0.00338696020321761 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"dirty" 0 0 0.0113765642775882 0.0113193878475052 0.00338696020321761 0 0 0 0 0 0 0
"discuss" 0.0114403386340236 0.00499076708090033 0.00227531285551763 0 0.0101608806096528 0.0124984376952881 0 0 0 0 0 0
"disguise" 0.0114403386340236 0.00665435610786711 0.0113765642775882 0.00226387756950104 0 0.0124984376952881 0 0 0 0 0 0
"disposition" 0 0.00166358902696678 0 0.00226387756950104 0.00677392040643522 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"divide" 0 0.00332717805393356 0.0182025028441411 0.00452775513900208 0 0 0 0 0 0 0 0
"eat" 0.0114403386340236 0.00332717805393356 0.0113765642775882 0.00679163270850312 0 0.0124984376952881 0 0 0 0 0 0
"elbow" 0.0114403386340236 0.00166358902696678 0.00227531285551763 0.00679163270850312 0.00846740050804403 0.0124984376952881 0 0 0 0 0 0
"elderly" 0.0114403386340236 0.00831794513483389 0 0.00452775513900208 0.00508044030482642 0.0124984376952881 0 0 0 0 0 0
"eternity" 0 0 0 0 0 0 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125
"ether" 0 0 0 0 0 0 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125
"exact" 0 0.00665435610786711 0.00910125142207053 0.00905551027800417 0 0 0 0 0 0 0 0
"examination" 0 0.00499076708090033 0 0.0158471429865073 0.00338696020321761 0 0 0 0 0 0 0
"exclaim" 0 0 0.0159271899886234 0.00452775513900208 0.00169348010160881 0.0249968753905762 0 0 0 0 0 0
"feeble" 0 0.00166358902696678 0.00455062571103527 0.00679163270850312 0 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"fenton" 0 0 0 0 0 0 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125
"flight" 0.0228806772680471 0.00665435610786711 0.00227531285551763 0.00905551027800417 0.00169348010160881 0 0 0 0 0 0 0
"forgive" 0 0.00665435610786711 0.00227531285551763 0.00226387756950104 0.00508044030482642 0.0374953130858643 0 0 0 0 0 0
"formidable" 0.0228806772680471 0.00665435610786711 0 0.00679163270850312 0.00508044030482642 0 0 0 0 0 0 0
"fugitive" 0 0 0.0068259385665529 0.00905551027800417 0.00846740050804403 0 0 0 0 0 0 0
"gang" 0.0114403386340236 0 0.0068259385665529 0.00226387756950104 0.0118543607112616 0 0 0 0 0 0 0
"glitter" 0 0.00332717805393356 0.00227531285551763 0.00679163270850312 0 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"glow" 0 0.00998153416180067 0.0068259385665529 0.00226387756950104 0.00338696020321761 0 0 0 0 0 0 0
"golden" 0 0.00831794513483389 0.00455062571103527 0.00905551027800417 0.00169348010160881 0 0 0 0 0 0 0
"gown" 0 0.00499076708090033 0 0 0.0152413209144793 0 0 0 0 0 0 0
"grass" 0 0.0133087122157342 0.00227531285551763 0.00226387756950104 0.00169348010160881 0.0124984376952881 0 0 0 0 0 0
"grey" 0 0 0 0.0271665308340125 0 0 0 0 0 0 0 0
"grin" 0 0.00166358902696678 0.00910125142207053 0.00226387756950104 0.00846740050804403 0.0124984376952881 0 0 0 0 0 0
"habitual" 0 0 0 0 0 0 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125
"halt" 0 0.00998153416180067 0.00227531285551763 0.00905551027800417 0.00169348010160881 0 0 0 0 0 0 0
"handle" 0 0.00332717805393356 0.00910125142207053 0 0.0101608806096528 0 0 0 0 0 0 0
"hedge" 0 0.00831794513483389 0 0.00452775513900208 0.00846740050804403 0 0 0 0 0 0 0
"hesitate" 0.0114403386340236 0.00998153416180067 0.0068259385665529 0 0 0.0249968753905762 0 0 0 0 0 0
"hiding" 0 0.00665435610786711 0.00455062571103527 0 0.0101608806096528 0 0 0 0 0 0 0
"honest" 0 0.00665435610786711 0 0.00452775513900208 0.00846740050804403 0.0124984376952881 0 0 0 0 0 0
"hypothesis" 0 0.00499076708090033 0.0068259385665529 0.00452775513900208 0.00677392040643522 0 0 0 0 0 0 0
"identity" 0 0.00998153416180067 0 0.00226387756950104 0.00338696020321761 0.0374953130858643 0 0 0 0 0 0
"indescribable" 0 0 0 0 0 0 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125
"individual" 0 0.00166358902696678 0.00455062571103527 0.0158471429865073 0.00338696020321761 0 0 0 0 0 0 0
"ink" 0 0.00831794513483389 0.00455062571103527 0.00452775513900208 0.00508044030482642 0 0 0 0 0 0 0
"intelligent" 0 0 0 0 0 0 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125
"intently" 0 0.00831794513483389 0.00227531285551763 0.00679163270850312 0.00508044030482642 0 0 0 0 0 0 0
"irregular" 0 0.00332717805393356 0.0136518771331058 0.00452775513900208 0.00169348010160881 0.0124984376952881 0 0 0 0 0 0
"island" 0 0.00831794513483389 0.00910125142207053 0 0.00338696020321761 0.0124984376952881 0 0 0 0 0 0
"limp" 0.0114403386340236 0.00332717805393356 0.0113765642775882 0.00226387756950104 0.00169348010160881 0.0249968753905762 0 0 0 0 0 0
"liquor" 0 0 0.00455062571103527 0.00452775513900208 0.00338696020321761 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"manager" 0 0.00499076708090033 0.00227531285551763 0 0.0135478408128704 0 0 0 0 0 0 0
"maniac" 0 0 0 0 0 0 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125
"meaning" 0 0.00499076708090033 0 0.00226387756950104 0.0118543607112616 0.0124984376952881 0 0 0 0 0 0
"mist" 0 0.00166358902696678 0 0.00452775513900208 0.00508044030482642 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"mountaineer" 0 0 0 0 0 0 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125
"noise" 0 0.00665435610786711 0.00227531285551763 0.00679163270850312 0.00508044030482642 0.0124984376952881 0 0 0 0 0 0
"pearl" 0 0 0.0273037542662116 0 0 0 0 0 0 0 0 0
"personal" 0 0.00831794513483389 0.0068259385665529 0.00226387756950104 0.00338696020321761 0.0124984376952881 0 0 0 0 0 0
"pity" 0.0228806772680471 0.00665435610786711 0.00455062571103527 0.00226387756950104 0.00508044030482642 0 0 0 0 0 0 0
"plaster" 0 0 0.0113765642775882 0.00905551027800417 0.00508044030482642 0 0 0 0 0 0 0
"powder" 0 0 0.00227531285551763 0 0.00508044030482642 0.0249968753905762 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"practice" 0.0343210159020707 0.00998153416180067 0.00227531285551763 0.00226387756950104 0 0.0124984376952881 0 0 0 0 0 0
"prefer" 0.0228806772680471 0.00332717805393356 0.00910125142207053 0.00452775513900208 0.00169348010160881 0.0124984376952881 0 0 0 0 0 0
"primitive" 0 0 0 0 0 0 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125
"profound" 0 0 0.00227531285551763 0.00452775513900208 0.00338696020321761 0.0124984376952881 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"property" 0 0.00665435610786711 0.0068259385665529 0.00679163270850312 0.00338696020321761 0 0 0 0 0 0 0
"rare" 0 0.0133087122157342 0.00455062571103527 0.00226387756950104 0.00169348010160881 0 0 0 0 0 0 0
"relief" 0 0.00998153416180067 0.00455062571103527 0.00452775513900208 0.00169348010160881 0.0124984376952881 0 0 0 0 0 0
"remainder" 0 0.00166358902696678 0.00227531285551763 0.00905551027800417 0 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"repellent" 0 0 0 0 0 0 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125
"resplendent" 0 0 0 0 0 0 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125
"romance" 0 0 0.00455062571103527 0 0.00677392040643522 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"rule" 0 0 0.00455062571103527 0.00679163270850312 0.0101608806096528 0.0124984376952881 0 0 0 0 0 0
"salt" 0 0 0.00227531285551763 0.0249026532645115 0 0 0 0 0 0 0 0
"series" 0 0.00499076708090033 0.00227531285551763 0.00226387756950104 0.00169348010160881 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"shadowy" 0 0.00499076708090033 0.00227531285551763 0.00452775513900208 0 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"sharply" 0 0.00499076708090033 0 0.00452775513900208 0.00169348010160881 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"shotgun" 0 0 0 0.00226387756950104 0.0186282811176969 0 0 0 0 0 0 0
"sphere" 0 0 0 0 0 0 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125
"stagger" 0.0114403386340236 0.00166358902696678 0.00455062571103527 0.0135832654170062 0.00338696020321761 0 0 0 0 0 0 0
"stamford" 0 0.00166358902696678 0 0.0249026532645115 0 0 0 0 0 0 0 0
"stapletons" 0 0.0199630683236013 0 0 0 0 0 0 0 0 0 0
"straightjacket" 0 0 0 0 0 0 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125
"student" 0 0.00332717805393356 0 0.00905551027800417 0 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"surround" 0.0114403386340236 0.00831794513483389 0.00227531285551763 0.00679163270850312 0.00338696020321761 0 0 0 0 0 0 0
"tap" 0.0114403386340236 0.00166358902696678 0.00227531285551763 0.00905551027800417 0.00677392040643522 0.0124984376952881 0 0 0 0 0 0
"telegraph" 0 0.00332717805393356 0.00455062571103527 0.0135832654170062 0.00338696020321761 0 0 0 0 0 0 0
"terrestrial" 0 0 0 0 0 0 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125
"thoughtfully" 0 0.00166358902696678 0.0068259385665529 0 0.0135478408128704 0 0 0 0 0 0 0
"tip" 0 0.00998153416180067 0 0 0.00169348010160881 0.0624921884764404 0 0 0 0 0 0
"titanic" 0 0 0 0 0 0 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125
"tonight" 0 0 0 0 0 0 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125
"toss" 0.0114403386340236 0.00665435610786711 0.0068259385665529 0.00226387756950104 0.00338696020321761 0.0124984376952881 0 0 0 0 0 0
"transmit" 0 0 0 0 0 0 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125
"triumph" 0 0.00831794513483389 0 0 0.00169348010160881 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"vacation" 0 0 0 0 0 0 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125
"vernet" 0 0 0 0 0 0.149981252343457 0 0 0 0 0 0
"vitality" 0 0 0 0 0 0 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125
"volume" 0.0114403386340236 0 0.00910125142207053 0.00452775513900208 0.00846740050804403 0 0 0 0 0 0 0
"weather" 0.0114403386340236 0.00665435610786711 0.00455062571103527 0.00679163270850312 0.00338696020321761 0 0 0 0 0 0 0
"whence" 0.0114403386340236 0.0116451231887674 0.00455062571103527 0.00452775513900208 0 0 0 0 0 0 0 0
"wiggins" 0 0 0.0136518771331058 0.00905551027800417 0 0.0249968753905762 0 0 0 0 0 0
"wildly" 0 0.00332717805393356 0.00227531285551763 0.00452775513900208 0.00169348010160881 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"win" 0 0.00332717805393356 0.0136518771331058 0.00452775513900208 0.00338696020321761 0 0 0 0 0 0 0
"youth" 0.0114403386340236 0.00166358902696678 0.0068259385665529 0.00905551027800417 0.00338696020321761 0.0124984376952881 0 0 0 0 0 0
"absurd" 0 0.00332717805393356 0 0.00226387756950104 0.00338696020321761 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"accident" 0 0 0.00227531285551763 0.00226387756950104 0.00508044030482642 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"achmet" 0 0 0.025028441410694 0 0 0 0 0 0 0 0 0
"actor" 0.0114403386340236 0 0.00227531285551763 0.00226387756950104 0 0.0999875015623047 0 0 0 0 0 0
"adopt" 0.0114403386340236 0.00332717805393356 0 0.0135832654170062 0.00338696020321761 0 0 0 0 0 0 0
"allen" 0 0 0 0.00226387756950104 0.0169348010160881 0 0 0 0 0 0 0
"aloud" 0.0114403386340236 0.00499076708090033 0.00455062571103527 0.00452775513900208 0.00338696020321761 0.0124984376952881 0 0 0 0 0 0
"altogether" 0 0.00499076708090033 0.0068259385665529 0.00226387756950104 0.00677392040643522 0 0 0 0 0 0 0
"angry" 0 0.00831794513483389 0.0068259385665529 0.00226387756950104 0.00338696020321761 0 0 0 0 0 0 0
"appeal" 0 0.00332717805393356 0.0068259385665529 0 0 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"appointment" 0 0.0166358902696678 0.00227531285551763 0 0 0 0 0 0 0 0 0
"army" 0 0 0.0113765642775882 0.00905551027800417 0 0.0249968753905762 0 0 0 0 0 0
"art" 0 0.00332717805393356 0.0068259385665529 0.0113193878475052 0.00169348010160881 0 0 0 0 0 0 0
"arthur" 0.0114403386340236 0.00166358902696678 0.00455062571103527 0.0113193878475052 0.00338696020321761 0 0 0 0 0 0 0
"attach" 0 0.00665435610786711 0 0.00905551027800417 0.00338696020321761 0.0124984376952881 0 0 0 0 0 0
"avoid" 0 0.00831794513483389 0.00455062571103527 0.00905551027800417 0 0 0 0 0 0 0 0
"badly" 0 0.00332717805393356 0.00227531285551763 0.00226387756950104 0.00169348010160881 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"balance" 0.0228806772680471 0.00332717805393356 0.00910125142207053 0.00226387756950104 0.00338696020321761 0 0 0 0 0 0 0
"bare" 0 0.00332717805393356 0.00227531285551763 0.00679163270850312 0.00846740050804403 0 0 0 0 0 0 0
"bearded" 0 0.00499076708090033 0.00910125142207053 0.00226387756950104 0.00508044030482642 0 0 0 0 0 0 0
"beginning" 0 0.00166358902696678 0.00455062571103527 0.00679163270850312 0.00846740050804403 0 0 0 0 0 0 0
"bird" 0 0.00665435610786711 0.00455062571103527 0.00679163270850312 0.00338696020321761 0 0 0 0 0 0 0
"bitter" 0 0.00499076708090033 0.0068259385665529 0.00226387756950104 0.00677392040643522 0 0 0 0 0 0 0
"bleak" 0 0.00499076708090033 0 0.00452775513900208 0 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"bound" 0 0.00831794513483389 0.00227531285551763 0.00679163270850312 0.00338696020321761 0 0 0 0 0 0 0
"briony" 0.125843724974259 0 0 0 0 0 0 0 0 0 0 0
"british" 0 0.00665435610786711 0.00227531285551763 0.00679163270850312 0.00508044030482642 0 0 0 0 0 0 0
"broken" 0 0.00998153416180067 0.00455062571103527 0 0.00508044030482642 0 0 0 0 0 0 0
"build" 0.0114403386340236 0.00499076708090033 0.00455062571103527 0.00452775513900208 0.00508044030482642 0 0 0 0 0 0 0
"busy" 0.0228806772680471 0.00332717805393356 0.0068259385665529 0.00452775513900208 0.00338696020321761 0 0 0 0 0 0 0
"california" 0 0 0 0.00452775513900208 0.0152413209144793 0 0 0 0 0 0 0
"camberwell" 0 0 0.0136518771331058 0.00679163270850312 0.00338696020321761 0 0 0 0 0 0 0
"capital" 0.0114403386340236 0.00499076708090033 0.00227531285551763 0.00679163270850312 0.00338696020321761 0.0124984376952881 0 0 0 0 0 0
"charpentier" 0 0 0 0.0249026532645115 0 0 0 0 0 0 0 0
"chase" 0 0.0116451231887674 0.00455062571103527 0 0.00338696020321761 0 0 0 0 0 0 0
"chuckle" 0.0114403386340236 0.00332717805393356 0.00227531285551763 0.00452775513900208 0.00508044030482642 0.0249968753905762 0 0 0 0 0 0
"cigarette" 0.0228806772680471 0.0133087122157342 0.00227531285551763 0 0 0 0 0 0 0 0 0
"climb" 0 0.00166358902696678 0.0159271899886234 0 0.00338696020321761 0.0124984376952881 0 0 0 0 0 0
"collar" 0 0.00499076708090033 0.0068259385665529 0.00452775513900208 0.00508044030482642 0 0 0 0 0 0 0
"collection" 0.0114403386340236 0.00499076708090033 0.00910125142207053 0.00452775513900208 0.00169348010160881 0 0 0 0 0 0 0
"commonplace" 0 0 0.0136518771331058 0.00679163270850312 0.00338696020321761 0 0 0 0 0 0 0
